,TONDUR,EngSpDist_K1,EngSpDist_K2,EngSpDist_K3,EngSpDist_K4,EngSpDist_K5,EngSpDist_K6,EngSpDist_K7,AmbTempDist_K5,AmbTempDist_K6,AmbTempDist_K7,AmbTempDist_K8,AmbTempDist_K9,AmbTempDist_K10,MILEAGE,SlopeAmbTempDist,LABEL
2780,14.165353154483473,13.790945594726377,12.653679197302596,10.59701965900259,7.74508937985458,5.215479088239032,3.86702563949741,3.0007198150650303,1.9459101490553132,4.30406509320417,5.961005339623274,5.429345628954441,0.0,0.0,8.553139318189707,2.7292382813661678,0
2460,12.77004037857174,11.725943526091768,11.46084554548479,10.119715244328594,7.678372630308981,6.581332378213926,4.289088639014612,2.772588722239781,1.6094379124341003,4.276666119016055,4.605170185988092,5.278114659230517,1.791759469228055,0.0,7.617759576608505,2.2329426599382987,0
1245,13.946641095842118,12.982455814427006,13.04110950323134,11.589359515419302,9.234476732325982,7.45298232946546,5.940434375995203,4.908971640319756,0.0,1.791759469228055,4.3694478524670215,5.429345628954441,5.030437921392435,2.3978952727983707,9.239510749275963,2.7924656189110184,0
3825,14.492870676045127,13.678912410507742,13.34458041964153,12.21847590608401,10.604788897351943,5.527045296156147,3.8110970868381857,2.9391619220655967,5.3706380281276624,5.332718793265369,5.638354669333745,6.152732694704104,3.9889840465642745,0.0,9.756841972194643,3.107978121722162,0
4658,12.838403967239048,11.98216317597546,11.133176348060895,9.105546362490097,7.017774924020687,4.333361462692601,3.3603753871419,2.517696472610991,0.0,3.1354942159291497,4.897839799950911,5.480638923341991,3.6635616461296463,0.0,7.097548850614793,2.518185111760709,0
5248,14.05146150335166,12.896981823629798,12.93691317148782,12.375159086634103,9.445586392078024,7.073354459631703,5.8519150821578965,5.154446996128335,0.0,3.295836866004329,5.948034989180646,6.481577129276431,4.477336814478207,0.6931471805599453,9.505097358099926,3.453348893534292,0
79,13.828931690294633,12.950600441665063,12.852325264131032,11.082190240048224,7.804822415888533,6.550937467695494,4.343805421853684,3.407841924380824,0.0,3.4339872044851463,4.736198448394496,5.564520407322694,5.19295685089021,0.0,8.961366060627451,2.9290095506015787,0
5269,13.573040446016167,12.211217388614747,12.40770487856687,12.041971877349718,8.54649953460821,5.534179690270021,3.955082494888593,3.100092288878234,2.0794415416798357,3.5553480614894135,5.552959584921617,5.572154032177765,5.0238805208462765,2.302585092994046,9.11866358340428,3.028815308518065,0
5587,13.708448484366363,12.829826338653026,12.587068132850113,11.346541428501897,8.21047779567805,5.870708345972182,4.636668853047462,3.258096538021482,0.0,1.3862943611198906,4.553876891600541,6.559615237493242,5.342334251964811,0.0,8.820404065485645,3.493933084134265,0
2255,14.556188347882667,13.269197297768718,13.418746089279031,12.490658178648761,10.023534689845578,8.056331645687695,6.495718625490934,5.4165447479126865,4.2626798770413155,5.973809611869261,6.406879986069314,6.1779441140506,3.9512437185814275,0.0,9.877092241176596,3.42278095332933,0
888,15.211500811630058,14.412040720178261,14.189738080128427,12.696245562785009,9.717218213494077,8.494783969903107,7.778378964672838,7.160535299424653,0.0,2.0794415416798357,4.51085950651685,7.141245122350491,7.014814351275545,3.713572066704308,10.420732528104303,4.502902525616268,1
1356,14.31561659167309,13.641508656660157,13.141469683894064,11.230818489411545,8.673803700524141,7.149759837937266,5.631211781821365,4.948759890378168,2.9444389791664403,5.231108616854587,5.846438775057725,5.966146739123692,4.8283137373023015,0.0,9.15556734612889,3.232360257455985,0
2901,14.340639539251887,13.420069985876799,13.27528101162893,12.228572612125843,10.50952062355691,6.869741836783921,3.735285826928092,4.328098292648326,0.0,5.181783550292085,6.0063531596017325,6.272877006546167,4.143134726391533,1.3862943611198906,9.707776758623158,3.3414688229077405,0
1379,13.36606926736096,12.56863721154509,12.40797335693973,10.491688020698756,8.551111409619699,6.552365223506279,4.44500143383527,4.107589788972121,0.0,2.70805020110221,4.969813299576001,5.556828061699537,4.127134385045092,0.0,8.211211361793023,2.645529844120876,0
1962,14.43041264334344,13.483442229886942,13.110831945269029,12.255094211495573,10.049577258408023,8.04237800517328,6.75821064170212,5.81353333861532,2.772588722239781,3.828641396489095,6.428105272684596,6.70073110954781,4.9344739331306915,1.791759469228055,9.513108081846005,3.7647175305054406,0
5418,14.116843802719556,13.071495045339077,12.99852881815867,12.277292236037187,9.314285886992627,8.101677747454572,7.4577246898657545,7.077582438194403,0.0,3.8918202981106265,6.066108090103747,6.230481447578482,4.584967478670572,2.4849066497880004,9.603125426926972,3.3737535130880763,0
4825,14.726133176390839,13.666566367484856,13.557882828383917,13.344374607885204,11.00829560774125,8.83411848233766,7.872493259093919,7.176865965848482,0.0,0.0,4.110873864173311,6.42648845745769,6.424869023905388,3.58351893845611,10.513470491835305,3.888351083876615,0
4772,13.452672805730401,12.446111857907407,12.60543684756693,10.533042430818874,8.105216931692416,5.22413246835866,4.3067641501733345,3.5553480614894135,0.0,0.0,3.5263605246161616,5.5134287461649825,5.4680601411351315,3.1354942159291497,8.606302366488013,3.0104715988936244,0
1082,15.000462303489789,14.047255015215766,14.121103101065321,12.200374944415485,9.395906658935026,7.700747794511798,6.208992359636556,5.120386158055375,0.6931471805599453,5.541263545158426,6.8966943316227125,7.275172319452771,5.272999558563747,0.0,10.097778851943309,4.2829594059918445,1
2954,13.307615303136942,12.363040068893753,12.052456905930208,10.36614551833549,7.837120170343564,6.428428322275518,4.070734696582967,3.4436180975461075,0.0,1.9459101490553132,4.343805421853684,5.991464547107982,5.0689042022202315,2.4849066497880004,8.064636475774222,3.0824658341784503,0
2506,12.730576001186561,11.901672264377643,11.327688061223371,9.171027654590642,5.82923969201315,6.197054939174603,2.5726122302071057,1.547562508716013,0.0,0.0,4.276666119016055,5.424950017481403,1.6094379124341003,0.0,7.195187320178709,2.230991439807037,0
2375,14.740849352383803,13.236483535128674,13.812367022229056,13.297703789279895,9.254539059047852,7.610605235003468,6.148040854150079,5.146331009550155,2.5649493574615367,4.912654885736052,6.51471269087253,7.3453648404168685,3.4011973816621555,0.0,10.470022206960202,4.129380150769511,0
803,13.163694554269249,12.130072962141568,12.152440829457296,11.09869555798807,8.89877535906107,6.438231534573252,5.36970736263471,4.73356340075649,0.0,4.605170185988092,5.662960480135946,4.02535169073515,0.6931471805599453,0.0,8.451053388911692,2.1432695832138084,0
5132,12.41626347131171,11.263337830636406,11.14103100379481,9.319463798994537,6.2138077782514225,3.828641396489095,2.533696813957432,1.6863989535702288,0.0,1.6094379124341003,3.1780538303479458,5.616771097666572,3.7376696182833684,0.0,7.234898420314831,2.441028643615946,0
4667,14.244574477428252,13.550924767734683,13.18369720649735,11.58919923295122,9.569998860715467,7.522724678478058,6.698391351076299,6.083587835983788,0.0,0.0,4.875197323201151,5.8805329864007,6.049733455231958,3.8918202981106265,9.23561817916045,3.548048759007802,0
2804,13.74003133838808,12.821740870859637,12.749186450188846,10.954831768066308,8.625509334899697,6.981098673206347,4.749270529961848,3.40452517175483,2.772588722239781,5.030437921392435,6.008813185442595,5.517452896464707,0.0,0.0,8.560444233410552,2.8170404848106148,0
1013,15.915177468454855,15.15773886620869,14.438201153473893,12.973943412286054,11.142006700614647,8.323487075755645,6.672032945461067,5.740114403903592,4.912654885736052,7.1770187659099,7.623153068476902,7.366445148327599,6.018593214496234,2.1972245773362196,10.583017437136888,4.709639395459636,1
2445,14.380307585778638,13.498705704200006,13.364651457162223,12.3410645336118,8.385328979701551,6.785587645007929,4.8629083820668,3.979681653901961,4.110873864173311,5.389071729816501,5.846438775057725,6.0063531596017325,3.6635616461296463,0.0,9.791046473190379,3.0921437750555363,0
5227,14.110795257072056,13.228416553117782,12.787692277761627,11.47627081665464,9.384957324384585,7.874510962262504,6.92912530471833,6.304265970352727,0.0,2.9444389791664403,5.062595033026967,6.522092798170152,6.082218910376446,3.2188758248682006,9.05893591781695,3.792966431893821,0
3822,14.656868282051773,13.710806382423698,13.850249995182471,12.506677113022162,8.975503722070927,6.039301876522142,4.279440045898781,3.3250360206965914,0.6931471805599453,4.406719247264253,5.62040086571715,6.148468295917647,4.624972813284271,0.0,10.211303079907536,3.2157193332344205,0
2057,14.073415123510388,12.717088951115231,13.22419858646438,12.220347769385636,8.592393423979173,7.075047796756331,5.6065370902173655,4.724729421045731,0.0,3.6635616461296463,5.58724865840025,6.467698726104354,5.3230099791384085,1.3862943611198906,9.555418330069251,3.5371752741134475,0
1500,14.810791788749817,13.890442412062614,13.831499746867575,11.718733215867418,8.939607185569042,6.781171126872684,4.867534450455582,3.822098297900159,3.9318256327243257,6.3835066348840055,6.437751649736401,6.663132695990803,4.07753744390572,0.0,9.860684430210819,3.7324612731762303,0
2267,12.723557845014419,11.978064782611808,11.108367944879433,10.224715613458486,7.447226666938035,6.520179203709713,4.650143551630823,4.174387269895637,0.0,3.091042453358316,4.564348191467836,5.170483995038151,3.7612001156935624,0.0,7.503289630675082,2.2965060469176635,0
3549,14.957012909224945,14.198406487399668,13.777734233179704,12.20542043288574,10.149632531095033,8.799013114999443,7.879367182444254,7.195862261146998,0.0,1.6094379124341003,4.189654742026425,7.029972911706386,6.771935555839602,0.6931471805599453,9.854612384753992,4.29683178861065,1
4119,14.518239090421936,13.84368879601499,13.251201875605096,11.42757779416274,9.4527216851978,7.721880386094985,6.971293299786125,6.323283115047848,0.0,0.6931471805599453,5.82600010738045,6.62273632394984,6.045005314036012,4.110873864173311,9.257223957875032,3.9326571348212926,0
4548,12.902783468766058,11.606086974398433,11.158468060472451,9.603064659433512,7.066978784530114,4.794136285500715,4.155753190350744,2.8622008809294686,0.0,3.5263605246161616,5.214935757608986,5.855071922202427,2.302585092994046,0.0,7.295735072749282,2.7379031642518914,0
3254,14.650951212996768,13.954832664495394,13.6223798320211,11.540131988208413,9.773657871543955,7.595739152585202,5.42141956368202,3.949318790171843,2.302585092994046,5.356586274672012,5.703782474656201,6.161207321695077,5.303304908059076,0.0,9.532351404751555,3.4146419505836727,0
984,15.038117807527344,14.052594883552917,14.211727499977222,12.821347469832476,9.511666440343202,8.017340477801177,7.028024111373082,6.299684270777311,0.0,1.3862943611198906,4.23410650459726,6.926577033222725,6.859614903654202,4.07753744390572,10.471014819171423,4.3393089049887275,1
2688,14.66592239346586,13.50032819508095,13.931723828851048,12.186937735261354,8.360211842355696,5.324959297494458,3.9531649487593215,3.2308043957334744,0.0,3.6635616461296463,6.111467339502679,7.291656209174461,5.908082938168931,0.0,10.078826453902199,4.240410701993046,0
2453,13.754876829856377,13.115510550329313,12.5798131410552,10.843928310802992,7.094483777594298,6.406549898593137,4.032469158504013,3.1780538303479458,0.0,0.0,4.406719247264253,6.3473892096560105,5.056245805348308,0.0,8.6328406149422,3.2719856501821494,0
1560,13.129529241165208,12.197343658532864,11.726207753464594,11.077601484604015,9.778655354813708,8.506213130573075,7.310015256141353,6.416895667857024,0.0,3.912023005428146,4.9344739331306915,5.5254529391317835,3.8501476017100584,1.0986122886681098,8.412943170042439,2.5984156940097316,0
5160,13.003020225399066,12.220150584689486,11.958068233097602,9.771269582708419,6.82556860799419,4.188138441508461,2.631888840136646,1.547562508716013,0.0,1.6094379124341003,5.267858159063328,5.402677381872279,1.6094379124341003,0.0,7.8868329989550565,2.4336133554004498,0
2343,14.87099722858549,13.898338337568168,13.901364623861024,12.559674823354852,10.166344003552252,8.672708653789686,7.562733193424579,6.522092798170152,0.0,3.258096538021482,6.858565034791365,7.490529402060711,5.594711379601839,0.0,9.965193941972107,4.431465938755755,0
1354,13.554643202569158,12.051057258618147,12.430172939020594,11.890149522220995,10.041761431772569,7.361947057180535,5.909440711629391,4.808927023502111,0.0,4.219507705176107,5.602118820879701,4.882801922586371,1.9459101490553132,0.0,9.177197153382929,2.355120040453702,0
1171,13.371898468046956,12.266029750489148,11.846305067180836,9.619631484917877,7.116394144093465,6.334167333479831,3.5524868292083815,3.0587070727153796,0.0,3.295836866004329,4.007333185232471,6.028278520230698,4.927253685157205,0.0,7.846198815497425,3.020277055557945,0
5112,13.56660884531421,13.05536337597492,12.104073695695833,10.140427494471117,7.721836082437711,5.7232582511568575,4.994505912166372,4.247065649239764,0.0,1.0986122886681098,5.356586274672012,5.955837369464831,4.330733340286331,0.6931471805599453,7.926241523170962,2.983230204936981,0
4697,13.780788255771911,12.389920536882661,12.689788086737066,12.5055196143861,10.212349979252876,7.665706570407579,6.170029055024225,5.080783053998338,0.6931471805599453,3.9889840465642745,5.5053315359323625,5.883322388488279,3.295836866004329,0.0,9.537843938614635,2.8747623469690886,0
1236,13.329881809870557,12.603787128324676,11.974870460475035,9.85726035116981,7.640459654540536,6.645610990318195,4.83150862819882,3.9318256327243257,0.0,1.3862943611198906,4.143134726391533,5.37989735354046,5.14166355650266,2.9444389791664403,7.86940171257709,2.8264166804391704,0
1558,13.283651439695769,11.48668518035312,11.684516319834028,11.267540139057177,12.128702280632503,9.563220123273352,5.542047551470635,4.81380905109942,0.6931471805599453,3.9318256327243257,4.700480365792417,5.0106352940962555,1.9459101490553132,0.0,9.505618521049591,2.0854838561357987,0
5525,13.265113546232444,12.388667081755816,12.104513229863128,10.910534474161098,8.082989044968267,5.879694646264972,4.872904620630176,4.1956970564823886,2.0794415416798357,3.091042453358316,5.220355825078324,6.113682179832232,2.3978952727983707,0.0,8.325063693631197,2.9189166763858307,0
5311,14.640640326119204,13.807212221816137,13.551024694496398,12.400968151185975,10.341148758860609,8.6770646193726,7.493539941213583,6.5441995739511825,0.0,4.060443010546419,6.641182169740591,6.915723448631314,4.820281565605037,0.0,9.711842668281289,3.931587933650233,0
283,13.509010125666144,12.663774985709836,12.558922533259928,10.575375345239285,7.8630743978237705,5.81353333861532,4.659658371272161,3.768152635008444,0.0,0.6931471805599453,3.6375861597263857,5.442417710521793,6.042632833682381,0.0,8.517992871586802,3.2758860795849807,0
3692,15.160662300252762,14.239308651882906,14.265174990986466,12.997238607047418,10.611747458405706,7.700747794511798,5.917818006939683,4.784152841516532,4.2626798770413155,5.707110264748875,6.173786103901937,6.647688373563329,4.990432586778736,0.0,10.587467845271256,3.7045141682613383,0
2169,14.674300558591032,13.566715168524944,13.527341967181641,12.961268609777031,8.979718930806014,7.13041871505947,4.919980925828125,3.9259259105971376,0.0,3.4657359027997265,6.1903154058531475,7.037027614686276,6.186208623900494,2.9444389791664403,10.153078273865185,4.190480846988731,0
1475,14.027303291801575,13.494828596182634,12.677869977628681,10.833061668327046,8.830338311304548,7.322246198297614,5.986200717432883,4.98292145552874,0.0,0.0,4.189654742026425,5.768320995793772,5.905361848054571,4.23410650459726,8.690810307580046,3.436720513488688,0
3706,15.259818794690112,14.54651304878524,14.151257531645891,12.831314309646915,10.68565471648457,7.272606704205004,5.500441550638171,4.548599834499697,2.302585092994046,6.661854740545311,6.925595197110468,7.02108396428914,5.6131281063880705,1.6094379124341003,10.410636425329677,4.246762139362524,0
3468,14.21956139980252,13.284290031541675,13.342786110647738,11.776977535061361,9.929822717836922,7.370167667532051,6.021266038344772,5.116795489924646,0.0,3.9318256327243257,5.934894195619588,6.363028103540465,5.627621113690637,1.0986122886681098,9.501067802613925,3.6260364644471133,0
2153,13.452034970552356,12.295311248742415,12.247873201103348,10.869586977322214,8.033853024585108,6.764577509305809,4.703203926259457,3.6428355156125294,0.0,3.6109179126442243,5.579729825986222,6.251903883165888,4.127134385045092,0.0,8.341648618901306,3.1906010464000345,0
2022,13.683836182872016,12.883735561230717,12.343926246440365,10.567159577356064,7.836567291409964,6.722509450670936,4.657762636107262,3.5524868292083815,0.0,0.0,5.030437921392435,6.778784897685177,4.276666119016055,0.0,8.293549515060345,3.508011385947965,0
1606,14.065058504712756,13.107012757201451,13.16882359125113,11.83420646831264,9.8054005208448,8.19185078778178,6.944762004611233,5.75984769858915,0.0,4.700480365792417,5.703782474656201,5.645446897643238,4.04305126783455,0.0,9.494014423030425,2.8913813490975175,0
2549,14.701240592667734,14.073629979667105,13.47961885280206,12.286268726056877,10.241861551089793,8.833899942908635,7.7501410950083205,6.881308628967154,2.6390573296152584,3.713572066704308,5.356586274672012,7.257707677160043,6.53813982376767,0.0,9.679843876180236,4.346948842909636,0
2768,13.01467615706724,12.097895945923966,12.03285194998133,10.594740440055372,7.705397600871531,5.998191867857408,5.093136515607999,4.175924549214524,0.0,2.9444389791664403,3.8918202981106265,5.247024072160486,5.313205979041787,0.6931471805599453,8.21716859576607,2.793208009442517,0
1257,13.843932695029174,12.870061061322913,12.915529349793498,11.090406767496223,8.239751836694179,6.62472901806655,3.6136169696133895,2.1041341542702074,0.0,5.627621113690637,5.869296913133774,6.061456918928017,4.59511985013459,0.0,8.81818627792769,3.2666842663243045,0
5486,12.910779751939069,12.065819857710098,11.837580293118828,10.211644820177236,6.186002841411857,3.7495040759303713,2.5877640352277083,2.322387720290225,0.0,0.0,4.465908118654584,5.783825182329737,3.713572066704308,0.0,7.825644732219989,2.6446692588698286,0
4407,13.076442363284583,11.704447896928091,11.991279135387373,11.484491010412867,9.880899349122704,6.751919847424009,3.8372994592322094,2.379546134130174,0.6931471805599453,3.1780538303479458,4.990432586778736,4.762173934797756,2.4849066497880004,0.0,8.886132618174951,2.0502311635800345,0
3978,13.219726357861814,11.63441982734797,12.275691521035716,11.86698779901395,9.88451877748851,6.869430164660469,1.9878743481543455,0.832909122935104,2.70805020110221,3.8918202981106265,4.290459441148391,4.406719247264253,2.1972245773362196,0.0,9.197964100908127,1.6659900819390219,0
691,12.281855214763207,10.564067635467985,11.016367571335246,10.92389142241598,8.236685322712457,5.32884657158286,4.005513348515485,3.0819099697950434,1.0986122886681098,2.995732273553991,4.442651256490317,3.7376696182833684,0.0,0.0,8.02059914989697,1.3539589804769543,0
2783,14.644600091197447,14.00422612940862,13.404166703840282,12.302192951639006,10.010474744438476,8.772966552752072,8.047029549369137,7.19548735018396,0.0,3.258096538021482,5.181783550292085,6.769641976852503,5.017279836814924,0.0,8.301769763117166,3.6135352869504893,0
2243,14.344866293839962,13.41770776916641,13.271366660658694,11.931387084690842,10.207934554914372,9.060145192167239,7.4269656522825205,5.650030018656954,0.0,3.4339872044851463,6.16541785423142,6.80128303447162,4.5217885770490405,0.0,9.431642228411022,3.710907766726845,0
422,14.91723935194753,14.172896708935317,13.63564318719069,10.781633951751614,6.525029657843462,6.539730453847818,3.8308129500026027,3.039749158970765,0.0,0.6931471805599453,3.9318256327243257,6.333279628139691,6.980075940561763,2.3978952727983707,9.54273286919502,4.175226078836194,0
4311,15.534256566099197,14.838048064652565,14.527985841486828,12.48477048031045,10.297072368613577,8.653435905085665,7.782306929273553,7.014185222597984,3.258096538021482,6.501289670540389,6.9865664594064265,7.1372784372603855,5.983936280687191,2.0794415416798357,10.36916935613284,4.37959944901627,0
2223,14.47073549399556,13.604452556300243,13.690375814606996,11.220450592044141,8.172503282022532,7.059961211871468,5.542047551470635,4.139955073474153,2.9444389791664403,4.59511985013459,5.159055299214529,5.3706380281276624,3.4339872044851463,0.0,9.69763121260851,2.5167184774230145,0
4519,15.190824150512357,14.398265306204125,14.261241537985178,12.776700717926715,10.474755193211998,8.322272599045768,7.449032510203956,6.805057880743794,0.0,1.0986122886681098,5.8805329864007,6.928537818164665,6.848005274576363,6.3818160174060985,10.388749184170845,4.7051526293422,0
5014,13.999108965903408,13.183243025522321,13.07580244664671,11.388181634092625,8.884914894613743,6.88356504018092,6.097175001530096,5.537334267018537,0.0,2.8903717578961645,5.723585101952381,5.802118375377063,5.332718793265369,4.174387269895637,9.19917830726999,3.363107342187722,0
4186,13.57740196186044,12.678489610337609,11.96171758741498,10.458891626499911,8.870677049251212,7.596442528819989,7.031034295142308,6.591673732008658,0.0,3.258096538021482,4.927253685157205,6.049733455231958,5.517452896464707,2.70805020110221,8.086717920303906,3.3230720266119316,0
4541,12.941332747006227,12.208021744801487,11.68566206582014,9.885934393288538,7.318008903822099,5.249127122357265,4.174387269895637,3.3843902633457743,0.0,1.0986122886681098,4.127134385045092,5.313205979041787,4.5217885770490405,2.8903717578961645,7.652545692693921,2.567277647221128,0
1819,14.869982261398436,14.222749758106788,13.71294391358862,12.490680372019602,10.21070383391016,8.908397090172132,8.134174272137903,7.443663683115591,0.0,1.0986122886681098,4.1588830833596715,6.20455776256869,6.658011045870748,5.429345628954441,10.03688143570666,4.135408951604772,0
2303,12.884654768746755,11.400792065024973,11.751809285719874,10.467641598411701,6.757746011655429,6.3695584584200144,3.4995332823830174,2.517696472610991,0.0,2.9444389791664403,4.174387269895637,5.41610040220442,3.6635616461296463,0.0,7.971776122880628,2.3676916345956256,0
1722,13.540488936051071,12.90272766641796,12.277891320670571,10.076671656335503,6.612847161438617,6.263779142428641,3.173878458937465,2.4159137783010487,0.0,2.9444389791664403,5.14166355650266,6.163314804034641,3.6888794541139363,0.6931471805599453,8.142354276849835,3.009276498661748,0
4551,13.805611624790222,12.91685319047119,12.460131360365338,11.835485662095017,10.833785720604869,9.290647660029858,7.760637517663241,6.466922027036182,0.0,2.5649493574615367,5.313205979041787,5.5909869805108565,5.438079308923196,0.0,9.272563715156315,3.115802254446042,0
4273,13.653290172133199,12.985530311679414,12.393986453167258,10.706862633792708,8.765661350691618,6.964135612418245,6.245525201056913,5.420977379283924,0.0,1.6094379124341003,4.59511985013459,5.726847747587197,5.2832037287379885,2.833213344056216,8.488999457045455,3.0571409016826347,0
1125,14.81902229485457,13.905285811924633,13.894305102390668,12.494657810071509,9.452808004729217,7.75696559517367,6.370072201046264,5.36410510708604,2.8903717578961645,4.553876891600541,5.942799375126701,6.813444599510896,5.929589143389895,1.6094379124341003,10.144235237798695,3.952175685098091,0
32,13.162206396884855,12.293058272188267,11.202678714269023,9.390033477416445,7.760978407388717,7.188790308712124,5.971516909298286,5.0323967858777685,0.0,2.8903717578961645,3.5263605246161616,5.765191102784844,4.51085950651685,0.0,7.347943823148687,2.7185004569770386,0
2833,12.609108806132273,11.317969630758697,11.451142610160847,10.112511895289455,7.6900116346138585,6.711618733154454,4.72384171570559,3.8522730010223722,1.9459101490553132,4.820281565605037,5.056245805348308,4.499809670330265,2.1972245773362196,0.0,7.7501841622578365,2.006381970810331,0
1381,14.619840909574963,13.779846592079677,13.802799513846637,11.5800372349613,8.722466008127293,7.452460454181805,6.3298991427569264,5.460436216024472,0.0,1.3862943611198906,5.541263545158426,6.2878585601617845,6.315358001522335,4.430816798843313,9.70216664573239,3.909109674889789,0
3337,14.736220550505507,13.510019916759433,13.759020626522524,13.036922911342314,11.187421061173417,8.718581810927418,6.542183734535649,5.203457085524077,0.0,5.056245805348308,6.677083461247136,6.455198563340122,5.318119993844216,0.6931471805599453,10.42848231821631,3.7903688502842194,0
3511,14.685751864410975,13.933330748485963,13.623725281102917,11.966114136885807,10.215396275376216,8.659681847708468,6.22436038986487,4.60816569496789,4.574710978503383,5.488937726156687,5.991464547107982,5.6131281063880705,3.6109179126442243,0.0,9.851404472665903,2.9303044682315353,0
3585,14.888624885669383,13.928128097609989,14.079721424105252,12.401304257778946,10.187797696421146,8.568969369196834,7.1725780572878355,5.944634959751184,4.02535169073515,5.8971538676367405,6.095824562432225,6.837332814685591,4.836281906951478,0.0,10.230486487364859,3.7936488860252693,0
1624,14.159989724821331,13.211923603316961,13.28376479271566,11.71380868330234,8.470562693487924,6.471727865291332,3.6109179126442243,2.5952547069568657,0.0,4.836281906951478,5.817111159963204,6.156978985585555,5.0238805208462765,0.6931471805599453,9.425532393502772,3.352770787756681,0
3036,14.93079499084017,14.019605592769276,13.918502791454433,12.874175826770662,10.962320705495433,8.45086106272589,7.028201432058005,5.82363743646448,2.9444389791664403,5.713732805509369,6.186208623900494,6.710523109452428,5.111987788356544,0.0,10.3407419831337,3.7701801114956046,0
1514,14.61385726622418,13.781750237694279,13.680403066805871,12.062761010443776,9.688808079634049,8.14203417907178,6.935856709093012,6.049025657632513,0.0,4.997212273764115,6.3080984415095305,6.429719478039138,4.127134385045092,0.0,9.887612203377838,3.4999909273500456,0
3839,14.69846983769409,13.266336786915321,13.670535651672354,12.903207863287975,11.754455739700864,10.329960443801273,8.938479153864543,8.256166032624394,3.4011973816621555,5.942799375126701,6.401917196727186,5.817111159963204,2.4849066497880004,0.6931471805599453,10.415352635876781,3.20741647723382,0
5750,11.949799442824451,10.934507773847184,10.244694988953713,9.935344682471788,6.737559901986023,4.180522258463153,3.068052935133617,2.33214389523559,0.0,1.791759469228055,4.51085950651685,4.6913478822291435,1.6094379124341003,0.0,7.004881989712859,1.8097779747307332,0
752,12.781834242689122,11.633951237268457,11.771566653537596,10.325459011512457,8.128290171607052,5.509793112994564,3.8628327612373745,3.100092288878234,0.0,5.075173815233827,5.568344503761097,2.8903717578961645,0.0,0.0,7.951207156472972,1.9774423737247147,0
3684,14.612828096224952,13.654479227324803,13.775186043846787,12.376084160374678,8.912459804547732,6.7003620377591595,5.09252245356844,3.9852734671677386,0.0,3.044522437723423,5.429345628954441,6.186208623900494,5.6131281063880705,1.3862943611198906,10.118679574062718,3.45602986028755,1
4002,12.882902672467194,11.80950905113198,11.855578560666522,10.862042438518314,8.91403455503299,5.912150740388256,3.9684033388642534,2.8094026953624978,3.044522437723423,4.7535901911063645,4.634728988229636,4.356708826689592,1.3862943611198906,0.0,8.357493812658563,1.7734103305598585,0
5628,12.272894495387535,11.142762826793371,10.927369111074452,9.980004050433106,7.5511343173079615,5.759217181544302,5.029784112935016,4.557029810660157,0.0,1.791759469228055,5.159055299214529,4.727387818712341,1.791759469228055,0.0,7.302496423727326,2.051790010349326,0
3998,12.703180002680426,11.367072761511043,11.41290068890192,10.702144987542487,9.016075780212349,5.74748032992192,3.104586678466073,1.824549292051046,1.9459101490553132,3.6635616461296463,3.8918202981106265,4.394449154672439,2.6390573296152584,0.0,8.137688184977605,1.6178869669206282,0
880,15.093489068500663,14.381918994963229,13.650150891508893,12.959436129261723,10.032087430205095,7.983781068977451,6.606920419952056,5.664001604644357,0.0,0.0,4.919980925828125,6.862757913051401,6.922643891475888,5.017279836814924,10.176981954277059,4.426188500156151,0
5074,13.67286484150674,12.204067135839322,12.531237262741561,12.105686404297037,10.897788774681983,9.396321889601625,8.194229304819817,7.515344571180436,0.0,3.4657359027997265,5.976350909297934,5.44673737166631,3.6109179126442243,0.6931471805599453,9.465137617092187,2.8282097596357416,0
406,15.090895173781384,14.48662391696432,13.678892807433314,12.093964415164965,9.52540655364073,7.727755350538006,5.934894195619588,4.45898767581001,2.0794415416798357,5.3706380281276624,7.713784616598755,7.45182223652793,3.4657359027997265,0.0,9.320986892063246,4.568946190309603,0
1813,12.20518725368647,11.13861012585428,10.850889279435336,9.734956468555382,8.129676050608705,6.632660322035828,5.939381467237757,5.39544407727876,0.0,0.6931471805599453,4.584967478670572,5.236441962829949,1.791759469228055,0.0,7.160069207596127,2.1573841435762557,0
2976,13.09291252733574,12.066962865450948,11.984826043868761,9.206241985050019,6.158460937799191,6.3211279417998645,3.3603753871419,2.5726122302071057,1.791759469228055,3.4339872044851463,4.2626798770413155,5.0369526024136295,4.787491742782046,1.0986122886681098,7.792348924113037,2.502925155290679,0
5622,12.983253942100122,11.652463034349562,11.900588383571662,11.21583258276426,6.707229017533336,3.966511190712216,2.6026896854443837,1.252762968495368,0.0,0.6931471805599453,4.442651256490317,6.18826412308259,2.8903717578961645,0.0,8.46695197497949,2.8893611463902413,0
1487,14.66742395037706,13.979347658293017,13.4080082261243,12.090456947000968,9.244693488347846,7.258059975913026,5.911338502628697,5.206750173022546,4.07753744390572,5.820082930352362,5.723585101952381,5.937536205082426,4.77912349311153,0.0,9.71739890917293,3.2064351228861705,0
932,14.477599795131905,13.543460073163361,13.317320435629911,12.44641189965203,10.041038356493324,8.08394570229562,7.091575711899828,6.467232779058571,0.0,0.0,4.3694478524670215,6.839476438228843,6.486160788944089,2.995732273553991,9.84903136674007,4.086230927447931,0
